# BH-FRW Full Evolution Sandbox v0.3
# log10(M/Msun)=22.5
# Om=0.3, Or=0.0001, H0=70
# log10(Ec2)=10, dTau=0.001, maxSteps=200000
# mode=QUANTUM, stopAtBounce=true
# OmegaL0=6.674188e-1, OmegaK=0.032481
# tau_today=0.954000 (where a=1)
# t_today_Gyr=13.326
# back_reason=bounce_boundary_reached, fwd_reason=a_stop_reached
# tau=0 at bounce; tau=tau_today at a=1 (today); tau increases into future
# ---
tau,a,E,E2_over_Ec2,mode
6.88000000e-1,7.49140472e-1,1.19965613e+0,1.43917483e-10,1
6.89000000e-1,7.50039299e-1,1.19852927e+0,1.43647241e-10,1
6.90000000e-1,7.50938360e-1,1.19740639e+0,1.43378205e-10,1
6.91000000e-1,7.51837657e-1,1.19628746e+0,1.43110369e-10,1
6.92000000e-1,7.52737189e-1,1.19517247e+0,1.42843724e-10,1
6.93000000e-1,7.53636959e-1,1.19406141e+0,1.42578266e-10,1
6.94000000e-1,7.54536967e-1,1.19295426e+0,1.42313986e-10,1
6.95000000e-1,7.55437215e-1,1.19185099e+0,1.42050877e-10,1
6.96000000e-1,7.56337705e-1,1.19075159e+0,1.41788935e-10,1
6.97000000e-1,7.57238437e-1,1.18965604e+0,1.41528150e-10,1
6.98000000e-1,7.58139412e-1,1.18856434e+0,1.41268518e-10,1
6.99000000e-1,7.59040632e-1,1.18747645e+0,1.41010031e-10,1
7.00000000e-1,7.59942098e-1,1.18639236e+0,1.40752684e-10,1
7.01000000e-1,7.60843811e-1,1.18531206e+0,1.40496468e-10,1
7.02000000e-1,7.61745773e-1,1.18423553e+0,1.40241379e-10,1
7.03000000e-1,7.62647985e-1,1.18316275e+0,1.39987410e-10,1
7.04000000e-1,7.63550447e-1,1.18209371e+0,1.39734553e-10,1
7.05000000e-1,7.64453162e-1,1.18102838e+0,1.39482804e-10,1
7.06000000e-1,7.65356129e-1,1.17996676e+0,1.39232156e-10,1
7.07000000e-1,7.66259352e-1,1.17890883e+0,1.38982603e-10,1
7.08000000e-1,7.67162830e-1,1.17785457e+0,1.38734138e-10,1
7.09000000e-1,7.68066565e-1,1.17680396e+0,1.38486755e-10,1
7.10000000e-1,7.68970558e-1,1.17575699e+0,1.38240449e-10,1
7.11000000e-1,7.69874810e-1,1.17471364e+0,1.37995213e-10,1
7.12000000e-1,7.70779323e-1,1.17367390e+0,1.37751042e-10,1
7.13000000e-1,7.71684098e-1,1.17263775e+0,1.37507929e-10,1
7.14000000e-1,7.72589136e-1,1.17160517e+0,1.37265868e-10,1
7.15000000e-1,7.73494437e-1,1.17057616e+0,1.37024855e-10,1
7.16000000e-1,7.74400004e-1,1.16955069e+0,1.36784882e-10,1
7.17000000e-1,7.75305838e-1,1.16852875e+0,1.36545944e-10,1
7.18000000e-1,7.76211939e-1,1.16751032e+0,1.36308035e-10,1
7.19000000e-1,7.77118309e-1,1.16649539e+0,1.36071151e-10,1
7.20000000e-1,7.78024950e-1,1.16548395e+0,1.35835284e-10,1
7.21000000e-1,7.78931861e-1,1.16447597e+0,1.35600429e-10,1
7.22000000e-1,7.79839045e-1,1.16347145e+0,1.35366582e-10,1
7.23000000e-1,7.80746502e-1,1.16247037e+0,1.35133735e-10,1
7.24000000e-1,7.81654235e-1,1.16147271e+0,1.34901885e-10,1
7.25000000e-1,7.82562243e-1,1.16047846e+0,1.34671025e-10,1
7.26000000e-1,7.83470529e-1,1.15948760e+0,1.34441149e-10,1
7.27000000e-1,7.84379092e-1,1.15850012e+0,1.34212254e-10,1
7.28000000e-1,7.85287936e-1,1.15751601e+0,1.33984332e-10,1
7.29000000e-1,7.86197060e-1,1.15653525e+0,1.33757379e-10,1
7.30000000e-1,7.87106465e-1,1.15555783e+0,1.33531390e-10,1
7.31000000e-1,7.88016154e-1,1.15458373e+0,1.33306359e-10,1
7.32000000e-1,7.88926127e-1,1.15361294e+0,1.33082282e-10,1
7.33000000e-1,7.89836385e-1,1.15264544e+0,1.32859152e-10,1
7.34000000e-1,7.90746930e-1,1.15168123e+0,1.32636965e-10,1
7.35000000e-1,7.91657763e-1,1.15072028e+0,1.32415715e-10,1
7.36000000e-1,7.92568884e-1,1.14976258e+0,1.32195399e-10,1
7.37000000e-1,7.93480295e-1,1.14880812e+0,1.31976010e-10,1
7.38000000e-1,7.94391998e-1,1.14785689e+0,1.31757543e-10,1
7.39000000e-1,7.95303992e-1,1.14690887e+0,1.31539995e-10,1
7.40000000e-1,7.96216281e-1,1.14596404e+0,1.31323359e-10,1
7.41000000e-1,7.97128863e-1,1.14502240e+0,1.31107631e-10,1
7.42000000e-1,7.98041742e-1,1.14408394e+0,1.30892805e-10,1
7.43000000e-1,7.98954917e-1,1.14314863e+0,1.30678878e-10,1
7.44000000e-1,7.99868391e-1,1.14221646e+0,1.30465844e-10,1
7.45000000e-1,8.00782164e-1,1.14128743e+0,1.30253699e-10,1
7.46000000e-1,8.01696237e-1,1.14036151e+0,1.30042438e-10,1
7.47000000e-1,8.02610611e-1,1.13943870e+0,1.29832055e-10,1
7.48000000e-1,8.03525288e-1,1.13851898e+0,1.29622548e-10,1
7.49000000e-1,8.04440269e-1,1.13760234e+0,1.29413909e-10,1
7.50000000e-1,8.05355555e-1,1.13668877e+0,1.29206137e-10,1
7.51000000e-1,8.06271147e-1,1.13577825e+0,1.28999224e-10,1
7.52000000e-1,8.07187046e-1,1.13487078e+0,1.28793168e-10,1
7.53000000e-1,8.08103253e-1,1.13396633e+0,1.28587963e-10,1
7.54000000e-1,8.09019770e-1,1.13306489e+0,1.28383605e-10,1
7.55000000e-1,8.09936598e-1,1.13216646e+0,1.28180090e-10,1
7.56000000e-1,8.10853737e-1,1.13127103e+0,1.27977413e-10,1
7.57000000e-1,8.11771189e-1,1.13037857e+0,1.27775570e-10,1
7.58000000e-1,8.12688955e-1,1.12948907e+0,1.27574556e-10,1
7.59000000e-1,8.13607036e-1,1.12860253e+0,1.27374367e-10,1
7.60000000e-1,8.14525433e-1,1.12771893e+0,1.27174999e-10,1
7.61000000e-1,8.15444148e-1,1.12683826e+0,1.26976447e-10,1
7.62000000e-1,8.16363181e-1,1.12596051e+0,1.26778708e-10,1
7.63000000e-1,8.17282534e-1,1.12508567e+0,1.26581776e-10,1
7.64000000e-1,8.18202207e-1,1.12421372e+0,1.26385648e-10,1
7.65000000e-1,8.19122203e-1,1.12334465e+0,1.26190319e-10,1
7.66000000e-1,8.20042521e-1,1.12247845e+0,1.25995786e-10,1
7.67000000e-1,8.20963163e-1,1.12161511e+0,1.25802044e-10,1
7.68000000e-1,8.21884131e-1,1.12075461e+0,1.25609090e-10,1
7.69000000e-1,8.22805425e-1,1.11989695e+0,1.25416918e-10,1
7.70000000e-1,8.23727046e-1,1.11904212e+0,1.25225526e-10,1
7.71000000e-1,8.24648996e-1,1.11819009e+0,1.25034908e-10,1
7.72000000e-1,8.25571275e-1,1.11734087e+0,1.24845061e-10,1
7.73000000e-1,8.26493885e-1,1.11649443e+0,1.24655982e-10,1
7.74000000e-1,8.27416827e-1,1.11565078e+0,1.24467666e-10,1
7.75000000e-1,8.28340102e-1,1.11480989e+0,1.24280108e-10,1
7.76000000e-1,8.29263711e-1,1.11397175e+0,1.24093306e-10,1
7.77000000e-1,8.30187655e-1,1.11313636e+0,1.23907256e-10,1
7.78000000e-1,8.31111936e-1,1.11230370e+0,1.23721953e-10,1
7.79000000e-1,8.32036553e-1,1.11147377e+0,1.23537394e-10,1
7.80000000e-1,8.32961510e-1,1.11064655e+0,1.23353575e-10,1
7.81000000e-1,8.33886806e-1,1.10982202e+0,1.23170492e-10,1
7.82000000e-1,8.34812442e-1,1.10900019e+0,1.22988142e-10,1
7.83000000e-1,8.35738420e-1,1.10818103e+0,1.22806520e-10,1
7.84000000e-1,8.36664741e-1,1.10736454e+0,1.22625623e-10,1
7.85000000e-1,8.37591407e-1,1.10655071e+0,1.22445448e-10,1
7.86000000e-1,8.38518417e-1,1.10573953e+0,1.22265990e-10,1
7.87000000e-1,8.39445773e-1,1.10493098e+0,1.22087247e-10,1
7.88000000e-1,8.40373476e-1,1.10412506e+0,1.21909214e-10,1
7.89000000e-1,8.41301528e-1,1.10332175e+0,1.21731888e-10,1
7.90000000e-1,8.42229929e-1,1.10252104e+0,1.21555265e-10,1
7.91000000e-1,8.43158681e-1,1.10172293e+0,1.21379342e-10,1
7.92000000e-1,8.44087784e-1,1.10092741e+0,1.21204116e-10,1
7.93000000e-1,8.45017240e-1,1.10013446e+0,1.21029582e-10,1
7.94000000e-1,8.45947050e-1,1.09934407e+0,1.20855738e-10,1
7.95000000e-1,8.46877215e-1,1.09855623e+0,1.20682579e-10,1
7.96000000e-1,8.47807735e-1,1.09777094e+0,1.20510103e-10,1
7.97000000e-1,8.48738613e-1,1.09698818e+0,1.20338306e-10,1
7.98000000e-1,8.49669848e-1,1.09620794e+0,1.20167184e-10,1
7.99000000e-1,8.50601443e-1,1.09543021e+0,1.19996735e-10,1
8.00000000e-1,8.51533398e-1,1.09465499e+0,1.19826955e-10,1
8.01000000e-1,8.52465714e-1,1.09388226e+0,1.19657840e-10,1
8.02000000e-1,8.53398392e-1,1.09311202e+0,1.19489388e-10,1
8.03000000e-1,8.54331434e-1,1.09234424e+0,1.19321595e-10,1
8.04000000e-1,8.55264841e-1,1.09157894e+0,1.19154457e-10,1
8.05000000e-1,8.56198613e-1,1.09081608e+0,1.18987972e-10,1
8.06000000e-1,8.57132752e-1,1.09005567e+0,1.18822137e-10,1
8.07000000e-1,8.58067258e-1,1.08929770e+0,1.18656947e-10,1
8.08000000e-1,8.59002134e-1,1.08854215e+0,1.18492401e-10,1
8.09000000e-1,8.59937379e-1,1.08778901e+0,1.18328494e-10,1
8.10000000e-1,8.60872995e-1,1.08703829e+0,1.18165224e-10,1
8.11000000e-1,8.61808983e-1,1.08628996e+0,1.18002587e-10,1
8.12000000e-1,8.62745344e-1,1.08554401e+0,1.17840581e-10,1
8.13000000e-1,8.63682080e-1,1.08480045e+0,1.17679202e-10,1
8.14000000e-1,8.64619190e-1,1.08405926e+0,1.17518447e-10,1
8.15000000e-1,8.65556677e-1,1.08332042e+0,1.17358313e-10,1
8.16000000e-1,8.66494541e-1,1.08258394e+0,1.17198798e-10,1
8.17000000e-1,8.67432784e-1,1.08184979e+0,1.17039898e-10,1
8.18000000e-1,8.68371405e-1,1.08111798e+0,1.16881609e-10,1
8.19000000e-1,8.69310408e-1,1.08038850e+0,1.16723931e-10,1
8.20000000e-1,8.70249792e-1,1.07966133e+0,1.16566858e-10,1
8.21000000e-1,8.71189558e-1,1.07893646e+0,1.16410388e-10,1
8.22000000e-1,8.72129709e-1,1.07821389e+0,1.16254519e-10,1
8.23000000e-1,8.73070244e-1,1.07749361e+0,1.16099248e-10,1
8.24000000e-1,8.74011164e-1,1.07677561e+0,1.15944571e-10,1
8.25000000e-1,8.74952472e-1,1.07605987e+0,1.15790485e-10,1
8.26000000e-1,8.75894167e-1,1.07534640e+0,1.15636989e-10,1
8.27000000e-1,8.76836252e-1,1.07463519e+0,1.15484078e-10,1
8.28000000e-1,8.77778726e-1,1.07392621e+0,1.15331751e-10,1
8.29000000e-1,8.78721591e-1,1.07321947e+0,1.15180004e-10,1
8.30000000e-1,8.79664849e-1,1.07251496e+0,1.15028835e-10,1
8.31000000e-1,8.80608499e-1,1.07181267e+0,1.14878240e-10,1
8.32000000e-1,8.81552544e-1,1.07111259e+0,1.14728218e-10,1
8.33000000e-1,8.82496984e-1,1.07041471e+0,1.14578765e-10,1
8.34000000e-1,8.83441820e-1,1.06971902e+0,1.14429879e-10,1
8.35000000e-1,8.84387053e-1,1.06902552e+0,1.14281556e-10,1
8.36000000e-1,8.85332685e-1,1.06833419e+0,1.14133795e-10,1
8.37000000e-1,8.86278716e-1,1.06764504e+0,1.13986592e-10,1
8.38000000e-1,8.87225148e-1,1.06695804e+0,1.13839946e-10,1
8.39000000e-1,8.88171981e-1,1.06627319e+0,1.13693852e-10,1
8.40000000e-1,8.89119216e-1,1.06559049e+0,1.13548310e-10,1
8.41000000e-1,8.90066855e-1,1.06490993e+0,1.13403315e-10,1
8.42000000e-1,8.91014899e-1,1.06423149e+0,1.13258866e-10,1
8.43000000e-1,8.91963348e-1,1.06355517e+0,1.13114960e-10,1
8.44000000e-1,8.92912203e-1,1.06288096e+0,1.12971594e-10,1
8.45000000e-1,8.93861467e-1,1.06220886e+0,1.12828765e-10,1
8.46000000e-1,8.94811139e-1,1.06153885e+0,1.12686472e-10,1
8.47000000e-1,8.95761221e-1,1.06087093e+0,1.12544712e-10,1
8.48000000e-1,8.96711714e-1,1.06020508e+0,1.12403482e-10,1
8.49000000e-1,8.97662618e-1,1.05954132e+0,1.12262780e-10,1
8.50000000e-1,8.98613935e-1,1.05887961e+0,1.12122603e-10,1
8.51000000e-1,8.99565666e-1,1.05821996e+0,1.11982949e-10,1
8.52000000e-1,9.00517813e-1,1.05756236e+0,1.11843815e-10,1
8.53000000e-1,9.01470374e-1,1.05690680e+0,1.11705199e-10,1
8.54000000e-1,9.02423353e-1,1.05625328e+0,1.11567099e-10,1
8.55000000e-1,9.03376750e-1,1.05560178e+0,1.11429511e-10,1
8.56000000e-1,9.04330566e-1,1.05495230e+0,1.11292435e-10,1
8.57000000e-1,9.05284802e-1,1.05430483e+0,1.11155867e-10,1
8.58000000e-1,9.06239459e-1,1.05365936e+0,1.11019805e-10,1
8.59000000e-1,9.07194538e-1,1.05301589e+0,1.10884246e-10,1
8.60000000e-1,9.08150040e-1,1.05237441e+0,1.10749189e-10,1
8.61000000e-1,9.09105966e-1,1.05173490e+0,1.10614631e-10,1
8.62000000e-1,9.10062317e-1,1.05109737e+0,1.10480569e-10,1
8.63000000e-1,9.11019095e-1,1.05046181e+0,1.10347002e-10,1
8.64000000e-1,9.11976299e-1,1.04982821e+0,1.10213927e-10,1
8.65000000e-1,9.12933932e-1,1.04919656e+0,1.10081342e-10,1
8.66000000e-1,9.13891994e-1,1.04856685e+0,1.09949244e-10,1
8.67000000e-1,9.14850486e-1,1.04793908e+0,1.09817632e-10,1
8.68000000e-1,9.15809409e-1,1.04731324e+0,1.09686503e-10,1
8.69000000e-1,9.16768765e-1,1.04668933e+0,1.09555855e-10,1
8.70000000e-1,9.17728554e-1,1.04606733e+0,1.09425685e-10,1
8.71000000e-1,9.18688777e-1,1.04544723e+0,1.09295992e-10,1
8.72000000e-1,9.19649436e-1,1.04482905e+0,1.09166773e-10,1
8.73000000e-1,9.20610531e-1,1.04421275e+0,1.09038027e-10,1
8.74000000e-1,9.21572063e-1,1.04359834e+0,1.08909750e-10,1
8.75000000e-1,9.22534033e-1,1.04298582e+0,1.08781942e-10,1
8.76000000e-1,9.23496443e-1,1.04237517e+0,1.08654599e-10,1
8.77000000e-1,9.24459293e-1,1.04176638e+0,1.08527720e-10,1
8.78000000e-1,9.25422585e-1,1.04115946e+0,1.08401302e-10,1
8.79000000e-1,9.26386319e-1,1.04055439e+0,1.08275344e-10,1
8.80000000e-1,9.27350496e-1,1.03995117e+0,1.08149843e-10,1
8.81000000e-1,9.28315118e-1,1.03934978e+0,1.08024797e-10,1
8.82000000e-1,9.29280185e-1,1.03875023e+0,1.07900205e-10,1
8.83000000e-1,9.30245698e-1,1.03815251e+0,1.07776063e-10,1
8.84000000e-1,9.31211659e-1,1.03755661e+0,1.07652371e-10,1
8.85000000e-1,9.32178068e-1,1.03696252e+0,1.07529126e-10,1
8.86000000e-1,9.33144927e-1,1.03637023e+0,1.07406326e-10,1
8.87000000e-1,9.34112236e-1,1.03577975e+0,1.07283969e-10,1
8.88000000e-1,9.35079996e-1,1.03519106e+0,1.07162054e-10,1
8.89000000e-1,9.36048209e-1,1.03460416e+0,1.07040577e-10,1
8.90000000e-1,9.37016876e-1,1.03401904e+0,1.06919538e-10,1
8.91000000e-1,9.37985996e-1,1.03343569e+0,1.06798933e-10,1
8.92000000e-1,9.38955572e-1,1.03285412e+0,1.06678762e-10,1
8.93000000e-1,9.39925605e-1,1.03227430e+0,1.06559023e-10,1
8.94000000e-1,9.40896095e-1,1.03169624e+0,1.06439712e-10,1
8.95000000e-1,9.41867043e-1,1.03111992e+0,1.06320830e-10,1
8.96000000e-1,9.42838451e-1,1.03054535e+0,1.06202373e-10,1
8.97000000e-1,9.43810319e-1,1.02997252e+0,1.06084339e-10,1
8.98000000e-1,9.44782649e-1,1.02940142e+0,1.05966727e-10,1
8.99000000e-1,9.45755441e-1,1.02883204e+0,1.05849536e-10,1
9.00000000e-1,9.46728696e-1,1.02826437e+0,1.05732762e-10,1
9.01000000e-1,9.47702416e-1,1.02769842e+0,1.05616405e-10,1
9.02000000e-1,9.48676601e-1,1.02713418e+0,1.05500462e-10,1
9.03000000e-1,9.49651253e-1,1.02657163e+0,1.05384931e-10,1
9.04000000e-1,9.50626372e-1,1.02601078e+0,1.05269811e-10,1
9.05000000e-1,9.51601959e-1,1.02545161e+0,1.05155100e-10,1
9.06000000e-1,9.52578016e-1,1.02489412e+0,1.05040797e-10,1
9.07000000e-1,9.53554543e-1,1.02433831e+0,1.04926898e-10,1
9.08000000e-1,9.54531541e-1,1.02378417e+0,1.04813403e-10,1
9.09000000e-1,9.55509012e-1,1.02323170e+0,1.04700310e-10,1
9.10000000e-1,9.56486956e-1,1.02268087e+0,1.04587617e-10,1
9.11000000e-1,9.57465374e-1,1.02213171e+0,1.04475322e-10,1
9.12000000e-1,9.58444268e-1,1.02158418e+0,1.04363424e-10,1
9.13000000e-1,9.59423638e-1,1.02103830e+0,1.04251921e-10,1
9.14000000e-1,9.60403485e-1,1.02049405e+0,1.04140810e-10,1
9.15000000e-1,9.61383810e-1,1.01995143e+0,1.04030091e-10,1
9.16000000e-1,9.62364615e-1,1.01941043e+0,1.03919761e-10,1
9.17000000e-1,9.63345900e-1,1.01887104e+0,1.03809820e-10,1
9.18000000e-1,9.64327666e-1,1.01833327e+0,1.03700265e-10,1
9.19000000e-1,9.65309914e-1,1.01779710e+0,1.03591094e-10,1
9.20000000e-1,9.66292646e-1,1.01726253e+0,1.03482306e-10,1
9.21000000e-1,9.67275861e-1,1.01672956e+0,1.03373900e-10,1
9.22000000e-1,9.68259562e-1,1.01619817e+0,1.03265873e-10,1
9.23000000e-1,9.69243749e-1,1.01566837e+0,1.03158224e-10,1
9.24000000e-1,9.70228423e-1,1.01514014e+0,1.03050951e-10,1
9.25000000e-1,9.71213585e-1,1.01461349e+0,1.02944053e-10,1
9.26000000e-1,9.72199236e-1,1.01408840e+0,1.02837528e-10,1
9.27000000e-1,9.73185377e-1,1.01356487e+0,1.02731374e-10,1
9.28000000e-1,9.74172009e-1,1.01304290e+0,1.02625591e-10,1
9.29000000e-1,9.75159134e-1,1.01252247e+0,1.02520176e-10,1
9.30000000e-1,9.76146751e-1,1.01200359e+0,1.02415127e-10,1
9.31000000e-1,9.77134862e-1,1.01148625e+0,1.02310443e-10,1
9.32000000e-1,9.78123468e-1,1.01097044e+0,1.02206123e-10,1
9.33000000e-1,9.79112571e-1,1.01045616e+0,1.02102166e-10,1
9.34000000e-1,9.80102170e-1,1.00994340e+0,1.01998568e-10,1
9.35000000e-1,9.81092266e-1,1.00943216e+0,1.01895330e-10,1
9.36000000e-1,9.82082862e-1,1.00892244e+0,1.01792448e-10,1
9.37000000e-1,9.83073958e-1,1.00841422e+0,1.01689923e-10,1
9.38000000e-1,9.84065554e-1,1.00790750e+0,1.01587752e-10,1
9.39000000e-1,9.85057652e-1,1.00740227e+0,1.01485934e-10,1
9.40000000e-1,9.86050253e-1,1.00689854e+0,1.01384467e-10,1
9.41000000e-1,9.87043358e-1,1.00639629e+0,1.01283350e-10,1
9.42000000e-1,9.88036967e-1,1.00589553e+0,1.01182582e-10,1
9.43000000e-1,9.89031082e-1,1.00539624e+0,1.01082160e-10,1
9.44000000e-1,9.90025704e-1,1.00489842e+0,1.00982083e-10,1
9.45000000e-1,9.91020833e-1,1.00440207e+0,1.00882351e-10,1
9.46000000e-1,9.92016471e-1,1.00390717e+0,1.00782961e-10,1
9.47000000e-1,9.93012619e-1,1.00341373e+0,1.00683912e-10,1
9.48000000e-1,9.94009277e-1,1.00292175e+0,1.00585203e-10,1
9.49000000e-1,9.95006446e-1,1.00243120e+0,1.00486832e-10,1
9.50000000e-1,9.96004128e-1,1.00194210e+0,1.00388798e-10,1
9.51000000e-1,9.97002323e-1,1.00145444e+0,1.00291099e-10,1
9.52000000e-1,9.98001033e-1,1.00096820e+0,1.00193734e-10,1
9.53000000e-1,9.99000258e-1,1.00048339e+0,1.00096701e-10,1
9.54000000e-1,1.00000000e+0,1.00000000e+0,1.00000000e-10,1
9.54000000e-1,2.41066090e-3,4.93173446e+3,2.43814503e-3,1
9.55000000e-1,2.84249896e-2,1.15136219e+2,1.32563666e-6,1
9.56000000e-1,3.16030248e-2,9.81736317e+1,9.63807125e-7,1
9.57000000e-1,3.46290265e-2,8.55667353e+1,7.32167155e-7,1
9.58000000e-1,3.75283856e-2,7.58296235e+1,5.75013511e-7,1
9.59000000e-1,4.03199290e-2,6.80829123e+1,4.63528509e-7,1
9.60000000e-1,4.30180954e-2,6.17730683e+1,3.81591342e-7,1
9.61000000e-1,4.56342600e-2,5.65343331e+1,3.19613184e-7,1
9.62000000e-1,4.81775840e-2,5.21153484e+1,2.71601028e-7,1
9.63000000e-1,5.06555812e-2,4.83376841e+1,2.33653225e-7,1
9.64000000e-1,5.30745110e-2,4.50711835e+1,2.03141199e-7,1
9.65000000e-1,5.54396564e-2,4.22186751e+1,1.78241684e-7,1
9.66000000e-1,5.77555282e-2,3.97061474e+1,1.57657839e-7,1
9.67000000e-1,6.00260163e-2,3.74762378e+1,1.40446860e-7,1
9.68000000e-1,6.22545051e-2,3.54838008e+1,1.25910027e-7,1
9.69000000e-1,6.44439623e-2,3.36928199e+1,1.13520624e-7,1
9.70000000e-1,6.65970081e-2,3.20742117e+1,1.02875516e-7,1
9.71000000e-1,6.87159710e-2,3.06042339e+1,9.36619220e-8,1
9.72000000e-1,7.08029318e-2,2.92633134e+1,8.56341582e-8,1
9.73000000e-1,7.28597598e-2,2.80351693e+1,7.85970778e-8,1
9.74000000e-1,7.48881418e-2,2.69061489e+1,7.23940903e-8,1
9.75000000e-1,7.68896071e-2,2.58647180e+1,6.68983684e-8,1
9.76000000e-1,7.88655471e-2,2.49010651e+1,6.20063080e-8,1
9.77000000e-1,8.08172330e-2,2.40067914e+1,5.76326064e-8,1
9.78000000e-1,8.27458296e-2,2.31746654e+1,5.37065147e-8,1
9.79000000e-1,8.46524078e-2,2.23984273e+1,5.01689569e-8,1
9.80000000e-1,8.65379552e-2,2.16726302e+1,4.69702922e-8,1
9.81000000e-1,8.84033848e-2,2.09925132e+1,4.40685631e-8,1
9.82000000e-1,9.02495429e-2,2.03538962e+1,4.14281110e-8,1
9.83000000e-1,9.20772160e-2,1.97530941e+1,3.90184743e-8,1
9.84000000e-1,9.38871363e-2,1.91868456e+1,3.68135057e-8,1
9.85000000e-1,9.56799873e-2,1.86522539e+1,3.47906586e-8,1
9.86000000e-1,9.74564081e-2,1.81467372e+1,3.29304083e-8,1
9.87000000e-1,9.92169974e-2,1.76679873e+1,3.12157786e-8,1
9.88000000e-1,1.00962317e-1,1.72139339e+1,2.96319528e-8,1
9.89000000e-1,1.02692896e-1,1.67827147e+1,2.81659521e-8,1
9.90000000e-1,1.04409231e-1,1.63726504e+1,2.68063687e-8,1
9.91000000e-1,1.06111791e-1,1.59822221e+1,2.55431429e-8,1
9.92000000e-1,1.07801019e-1,1.56100532e+1,2.43673766e-8,1
9.93000000e-1,1.09477335e-1,1.52548927e+1,2.32711756e-8,1
9.94000000e-1,1.11141135e-1,1.49156014e+1,2.22475169e-8,1
9.95000000e-1,1.12792796e-1,1.45911396e+1,2.12901359e-8,1
9.96000000e-1,1.14432674e-1,1.42805565e+1,2.03934299e-8,1
9.97000000e-1,1.16061109e-1,1.39829810e+1,1.95523761e-8,1
9.98000000e-1,1.17678423e-1,1.36976132e+1,1.87624610e-8,1
9.99000000e-1,1.19284925e-1,1.34237176e+1,1.80196196e-8,1
1.00000000e+0,1.20880908e-1,1.31606166e+1,1.73201832e-8,1
1.00100000e+0,1.22466650e-1,1.29076850e+1,1.66608334e-8,1
1.00200000e+0,1.24042420e-1,1.26643449e+1,1.60385634e-8,1
1.00300000e+0,1.25608474e-1,1.24300614e+1,1.54506428e-8,1
1.00400000e+0,1.27165054e-1,1.22043386e+1,1.48945884e-8,1
1.00500000e+0,1.28712397e-1,1.19867164e+1,1.43681372e-8,1
1.00600000e+0,1.30250725e-1,1.17767667e+1,1.38692236e-8,1
1.00700000e+0,1.31780254e-1,1.15740914e+1,1.33959593e-8,1
1.00800000e+0,1.33301192e-1,1.13783193e+1,1.29466151e-8,1
1.00900000e+0,1.34813735e-1,1.11891040e+1,1.25196049e-8,1
1.01000000e+0,1.36318075e-1,1.10061220e+1,1.21134723e-8,1
1.01100000e+0,1.37814396e-1,1.08290708e+1,1.17268775e-8,1
1.01200000e+0,1.39302873e-1,1.06576669e+1,1.13585865e-8,1
1.01300000e+0,1.40783678e-1,1.04916449e+1,1.10074615e-8,1
1.01400000e+0,1.42256973e-1,1.03307556e+1,1.06724513e-8,1
1.01500000e+0,1.43722917e-1,1.01747650e+1,1.03525844e-8,1
1.01600000e+0,1.45181662e-1,1.00234531e+1,1.00469613e-8,1
1.01700000e+0,1.46633356e-1,9.87661283e+0,9.75474819e-9,1
1.01800000e+0,1.48078140e-1,9.73404926e+0,9.47517159e-9,1
1.01900000e+0,1.49516151e-1,9.59557858e+0,9.20751291e-9,1
1.02000000e+0,1.50947524e-1,9.46102736e+0,8.95110396e-9,1
1.02100000e+0,1.52372385e-1,9.33023186e+0,8.70532273e-9,1
1.02200000e+0,1.53790859e-1,9.20303731e+0,8.46958964e-9,1
1.02300000e+0,1.55203067e-1,9.07929734e+0,8.24336409e-9,1
1.02400000e+0,1.56609126e-1,8.95887341e+0,8.02614134e-9,1
1.02500000e+0,1.58009147e-1,8.84163429e+0,7.81744975e-9,1
1.02600000e+0,1.59403241e-1,8.72745558e+0,7.61684815e-9,1
1.02700000e+0,1.60791513e-1,8.61621929e+0,7.42392353e-9,1
1.02800000e+0,1.62174068e-1,8.50781339e+0,7.23828892e-9,1
1.02900000e+0,1.63551004e-1,8.40213151e+0,7.05958143e-9,1
1.03000000e+0,1.64922419e-1,8.29907250e+0,6.88746048e-9,1
1.03100000e+0,1.66288408e-1,8.19854019e+0,6.72160617e-9,1
1.03200000e+0,1.67649061e-1,8.10044304e+0,6.56171779e-9,1
1.03300000e+0,1.69004469e-1,8.00469388e+0,6.40751246e-9,1
1.03400000e+0,1.70354717e-1,7.91120967e+0,6.25872388e-9,1
1.03500000e+0,1.71699891e-1,7.81991120e+0,6.11510116e-9,1
1.03600000e+0,1.73040071e-1,7.73072296e+0,5.97640778e-9,1
1.03700000e+0,1.74375338e-1,7.64357284e+0,5.84242062e-9,1
1.03800000e+0,1.75705770e-1,7.55839201e+0,5.71292901e-9,1
1.03900000e+0,1.77031443e-1,7.47511468e+0,5.58773398e-9,1
1.04000000e+0,1.78352429e-1,7.39367797e+0,5.46664742e-9,1
1.04100000e+0,1.79668802e-1,7.31402174e+0,5.34949143e-9,1
1.04200000e+0,1.80980631e-1,7.23608844e+0,5.23609761e-9,1
1.04300000e+0,1.82287984e-1,7.15982297e+0,5.12630652e-9,1
1.04400000e+0,1.83590929e-1,7.08517257e+0,5.01996706e-9,1
1.04500000e+0,1.84889530e-1,7.01208666e+0,4.91693596e-9,1
1.04600000e+0,1.86183850e-1,6.94051677e+0,4.81707733e-9,1
1.04700000e+0,1.87473953e-1,6.87041641e+0,4.72026218e-9,1
